1494731077722,2,Value1Small,201,Created,Checkout 1-1,text,true,115,23,23,2
1494731077723,2,Value1Small,201,Created,Checkout 1-18,text,true,115,23,23,2
1494731077723,2,Value1Small,201,Created,Checkout 1-9,text,true,115,23,23,2
1494731077724,1,Value1Small,201,Created,Checkout 1-2,text,true,115,24,24,1
1494731077724,1,Value1Small,201,Created,Checkout 1-16,text,true,115,24,24,1
1494731077723,2,Value1Small,201,Created,Checkout 1-3,text,true,115,24,24,2
1494731077724,1,Value1Small,201,Created,Checkout 1-22,text,true,115,24,24,1
1494731077722,3,Value1Small,201,Created,Checkout 1-8,text,true,115,24,24,3
1494731077724,1,Value1Small,201,Created,Checkout 1-10,text,true,115,24,24,1
1494731077722,3,Value1Small,201,Created,Checkout 1-5,text,true,115,25,25,3
1494731077724,1,Value1Small,201,Created,Checkout 1-6,text,true,115,25,25,1
1494731077723,2,Value1Small,201,Created,Checkout 1-12,text,true,115,25,25,2
1494731077725,0,Value1Small,201,Created,Checkout 1-11,text,true,115,25,25,0
1494731077725,1,Value1Small,201,Created,Checkout 1-23,text,true,115,26,26,1
1494731077725,1,Value1Small,201,Created,Checkout 1-7,text,true,115,27,27,1
1494731077725,1,Value1Small,201,Created,Checkout 1-4,text,true,115,27,27,1
1494731077726,0,Value1Small,201,Created,Checkout 1-13,text,true,115,28,28,0
1494731077726,1,Value1Small,201,Created,Checkout 1-25,text,true,115,29,29,1
1494731077726,1,Value1Small,201,Created,Checkout 1-26,text,true,115,30,30,1
1494731077727,1,Value1Small,201,Created,Checkout 1-20,text,true,115,31,31,1
1494731077727,1,Value1Small,201,Created,Checkout 1-19,text,true,115,31,31,1
1494731077727,1,Value1Small,201,Created,Checkout 1-29,text,true,115,33,33,1
1494731077727,1,Value1Small,201,Created,Checkout 1-15,text,true,115,33,33,1
1494731077727,1,Value1Small,201,Created,Checkout 1-30,text,true,115,33,33,1
1494731077727,1,Value1Small,201,Created,Checkout 1-21,text,true,115,33,33,1
1494731077727,1,Value1Small,201,Created,Checkout 1-24,text,true,115,34,34,1
1494731077728,1,Value1Small,201,Created,Checkout 1-31,text,true,115,34,34,1
1494731077728,1,Value1Small,201,Created,Checkout 1-17,text,true,115,34,34,1
1494731077728,1,Value1Small,201,Created,Checkout 1-28,text,true,115,36,36,1
1494731077729,0,Value1Small,201,Created,Checkout 1-14,text,true,115,36,36,0
1494731077728,1,Value1Small,201,Created,Checkout 1-27,text,true,115,36,36,1
1494731077729,0,Value1Small,201,Created,Checkout 1-33,text,true,115,36,36,0
1494731077729,1,Value1Small,201,Created,Checkout 1-34,text,true,115,38,38,1
1494731077729,1,Value1Small,201,Created,Checkout 1-32,text,true,115,38,38,1
1494731077729,1,Value1Small,201,Created,Checkout 1-35,text,true,115,39,39,1
1494731077730,0,Value1Small,201,Created,Checkout 1-36,text,true,115,40,40,0
